,longitude,latitude,address
2451,-79.344817,43.771899,36 Forest Manor Road
2452,-79.455951,43.665479,136 Edwin
2453,-79.389405,43.644128,300 Front Street West
2454,-79.449128,43.64118,111 Sunnyside
2455,-79.44354,43.678078,1174 St. Clair West
2456,-79.403584,43.690473,215 Lonsdale Road
2457,-79.391617,43.727181,1 Wanless Crescent
2458,-79.343036,43.662493,315 Logan
2459,-79.441059,43.659143,2 Emerson
2460,-79.44007,43.795247,151 Townsgate Drive
2461,-79.372459,43.671834,575 Bloor Street East
2462,-79.390684,43.645193,250 Wellington Street West
2463,-79.450413,43.686273,53 Eversfield Road
2464,-79.48522,43.624397,90 Park Lawn Road
2465,-79.390994,43.647241,21 Widmer Street
2466,-79.349084,43.704021,11 Thorncliffe Park Drive
2467,-79.39446,43.641019,25 Telegram Mews
2468,-79.387794,43.671626,1 Yorkville
2469,-79.431225,43.661935,40 Westmoreland
2470,-79.517016,43.623428,1050 The Queensway
2471,-79.341998,43.659809,227 Logan
2472,-79.380521,43.642629,65 Bremner Boulevard
2473,-79.467962,43.635806,1926 Lake Shore Boulevard
2474,-79.386061,43.659677,750 Bay Street
2475,-79.337618,43.719437,797 Don Mills Road
2476,-79.370441,43.652847,255 Richmond Street East
2477,-79.413861,43.765046,151 Beecroft Road
2478,-79.372638,43.766651,85 Mcmahon Drive
2479,-79.37555,43.648726,30 Wellington Street East
2480,-79.350919,43.657684,25 Baseball Place
2481,-79.387794,43.671626,1 Yorkville
2482,-79.37304,43.657522,219 Dundas Street East
2483,-79.388916,43.655156,488 University
2484,-79.388152,43.690875,52 Inglewood Drive
2485,-79.404916,43.63691,209 Fort York Boulevard
2486,-79.382465,43.659213,388 Yonge Street
2487,-79.30667,43.712827,1401 O&#x27;Connor Drive
2488,-79.380613,43.642959,65 Bremner Boulevard
2489,-79.380613,43.642959,65 Bremner Boulevard
2490,-79.415567,43.638161,85 East Liberty Street
2491,-79.415567,43.638161,85 East Liberty Street
2492,-79.400027,43.638599,80 Queens Wharf Road
2493,-79.377481,43.672089,395 Bloor Street East
2494,-79.423245,43.641888,36 Lisgar Street
2495,-79.403584,43.690473,215 Lonsdale Road
2496,-79.38382,43.669571,50 Charles Street East
2497,-79.384652,43.658823,711 Bay Street
2498,-79.344292,43.732092,20 O&#x27;neill Road
2499,-79.38382,43.669571,50 Charles Street East
2500,-79.337467,43.661458,1003 Queen Street East
2501,-79.384865,43.666517,1 Gloucester Street
2502,-79.404909,43.674917,674 Huron Street
2503,-79.413536,43.686823,240 Heath Street West
2504,-79.467962,43.635806,1928 Lake Shore Boulevard West
2505,-79.511951,43.66131,4208 Dundas Street West
2506,-79.389908,43.646006,8 Mercer Street
2507,-79.387794,43.671626,1 Yorkville
2508,-79.441067,43.730367,130 Neptune Drive
2509,-79.362454,43.659909,225 Sackville Street
2510,-79.408944,43.727323,182 Woburn
2511,-79.478575,43.624534,65 Annie Criag Drive
2512,-79.403584,43.690473,215 Lonsdale Road
2513,-79.414231,43.777701,15 Holmes East
2514,-79.383879,43.655375,570 Bay Street
2515,-79.380609,43.670587,28 Ted Rogers Way
2516,-79.470463,43.636293,103 The Queensway
2517,-79.48895,43.62386,251 Manitoba Street
2518,-79.39385,43.641184,4 K Spadina
2519,-79.479828,43.623807,30 Shore Breeze Drive
2520,-79.336326,43.74961,12 Lacewood Crescent
2521,-79.384171,43.669301,42 Charles Street East
2522,-79.478191,43.62499,59 Annie Craig Drive
2523,-79.534358,43.64303,5166 Dundas Street West
2524,-79.48895,43.62386,251 Manitoba Street
2525,-79.428389,43.674255,1234 Shaw Street
2526,-79.368444,43.661201,338 Berkeley Street
2527,-79.383358,43.783134,21 Valliere Place
2528,-79.412062,43.688987,320 Lonsdale Road
2529,-79.39018,43.64687,80 John Street
2530,-79.456531,43.75882,188 Acton
2531,-79.507775,43.701876,1949 Lawrence West
2532,-79.445579,43.66503,184 Lappin
2533,-79.33551,43.791416,9 Chalet (Upper) Road
2534,-79.467962,43.635806,1928 Lake Shore West
2535,-79.525107,43.641073,190 Van Dusen Boulevard
2536,-79.370793,43.652205,105 George Street
2537,-79.415554,43.641609,1020 King Street West
2538,-79.465358,43.730296,68 Winston Park Boulevard
2539,-79.47604,43.73322,33 Frederick Todd Way
2540,-79.37485,43.646827,38 The Esplanade Street
2541,-79.470463,43.636293,103 The Queensway
2542,-79.411065,43.703535,62 Elmsthorpe
2543,-79.495423,43.678287,26 Grandville
2544,-79.364035,43.654143,130 Parliament Street
2545,-79.525512,43.646664,5 Mabelle
2546,-79.392089,43.639669,35 Mariner Terrace
2547,-79.341257,43.665189,1190 Dundas Street East
2548,-79.485711,43.624066,88 Park Lawn Road
2549,-79.383854,43.661897,7 Grenville Street
2550,-79.37485,43.646827,38 The Esplanade
2551,-79.381539,43.641966,14 York Street West
2552,-79.415883,43.729574,372 St Germain
2553,-79.525512,43.646664,5 Mabelle
2554,-79.344292,43.732092,20 O&#x27;neill Road
2555,-79.382151,43.766805,15 Rean Drive
2556,-79.467962,43.635806,1928 Lake Shore Boulevard West
2557,-79.418072,43.779902,15 Greenview
2558,-79.434726,43.784715,82 Caines
2559,-79.361381,43.702087,3 Southvale Drive
2560,-79.290603,43.747607,11 Ellington Drive
2561,-79.518644,43.658797,207 The Kingsway
2562,-79.290603,43.747607,11 Ellington Drive
2563,-79.365271,43.709069,220 Mcrae Drive
2564,-79.360949,43.650199,33 Mill Street
2565,-79.505428,43.747147,82 John Lindsay Court
2566,-79.471861,43.662508,256 Annette Street
2567,-79.401417,43.637174,38 Iannuzzi Street
2568,-79.384147,43.661858,15 Grenville Street
2569,-79.374133,43.643831,28 Freeland Street
2570,-79.407921,43.703757,993 Avenue Road
2571,-79.428466,43.644114,8 Peel
2572,-79.36616,43.77626,25 Adra Grado Way
2573,-79.378191,43.663577,285 Mutual Street
2574,-79.345686,43.771711,36 Forest Manor Road
2575,-79.395142,43.706936,89 Dunfield
2576,-79.374821,43.67781,99 Glen Road
2577,-79.344663,43.771647,32 Forest Manor Road
2578,-79.430279,43.7897,138 Goulding
2579,-79.397282,43.708017,39 Roehampton
2580,-79.427531,43.708425,2600 Bathurst Street
2581,-79.366801,43.65268,460 Adelaide Street East
2582,-79.393729,43.639851,15 Fort York Boulevard
2583,-79.492029,43.699807,28 Monarchdale
2584,-79.397723,43.705577,2191 Yonge Street
2585,-79.389161,43.667207,65 St Mary Street
2586,-79.486647,43.64825,1 Old Mill Drive
2587,-79.400464,43.636845,600 Fleet Street
2588,-79.381783,43.660931,23 Carlton Street
2589,-79.404916,43.63691,1262 -209 Fort York Blvd. Boulevard
2590,-79.386285,43.727154,64 Mildenhall Road
2591,-79.379188,43.653436,197 Yonge Street
2592,-79.296508,43.699919,341 Dawes Road
2593,-79.409724,43.639701,50 Ordnance Street
2594,-79.489459,43.623623,251 Manitoba Street
2595,-79.397282,43.708017,39 Roehampton
2596,-79.403559,43.759677,1 Avondale
2597,-79.333074,43.793941,116 Apache Trail
2598,-79.442876,43.662473,161 Wallace
2599,-79.286372,43.676617,185 Silver Birch
2600,-79.404916,43.63691,876-209 Fort York Blvd Boulevard
2601,-79.379292,43.662786,85 Wood Street
2602,-79.420846,43.802548,7171 Yonge Street
2603,-79.442075,43.660051,497 Saint Clarens Avenue
2604,-79.399111,43.725973,56 Lawrence Avenue East
2605,-79.292621,43.673827,11 Pine Crescent
2606,-79.379333,43.662238,403 Church Street
2607,-79.385777,43.648949,180 University
2608,-79.431344,43.642874,34 Noble Street
2609,-79.375089,43.713612,6 Winsloe
2610,-79.389997,43.697567,210 Merton Street
2611,-79.388916,43.655156,488 University
2612,-79.341184,43.680671,30 Langford
2613,-79.377038,43.642762,33 Bay Street
2614,-79.553297,43.667109,136 Princess Margaret Boulevard
2615,-79.375858,43.654427,167 Church Street
2616,-79.375022,43.747567,11 Purling Place
2617,-79.389908,43.646006,8 Mercer Street
2618,-79.371987,43.641607,39 Queens Quay East
2619,-79.507866,43.74195,1 Brady Crescent
2620,-79.384806,43.655113,111 Elizabeth Street
2621,-79.393298,43.710505,99 Broadway
2622,-79.383275,43.665482,22 Wellesley Street East
2623,-79.393729,43.639851,15 Fort York Boulevard
2624,-79.382148,43.65053,70 Temperance Street
2625,-79.42662,43.778199,29 Routliffe Lane
2626,-79.29072,43.703713,68 Westbourne
2627,-79.461764,43.662807,431 Indian Grove
2628,-79.378313,43.648891,1 King Street West
2629,-79.375902,43.655728,75 Dalhousie Street
2630,-79.371987,43.641607,39 Queens Quay East
2631,-79.472632,43.635831,119B The Queensway
2632,-79.316518,43.74797,49 Lionel Heights Crescent
2633,-79.399201,43.637521,17 Bathurst Street
2634,-79.374108,43.657376,251 Jarvis Street
2635,-79.313899,43.670587,29 Vince
2636,-79.385107,43.660264,763 Bay Street
2637,-79.42707,43.779451,212 Hendon
2638,-79.397282,43.708017,39 Roehampton
2639,-79.375896,43.642905,12 Yonge Street
2640,-79.454674,43.715686,3091 Dufferin Street
2641,-79.454548,43.715384,3091 Dufferin Street
2642,-79.346125,43.733112,85 The Donway West
2643,-79.379292,43.662786,85 Wood Street
2644,-79.367762,43.652781,400 Adelaide Street East
2645,-79.476232,43.736059,142 William Duncan Road
2646,-79.358465,43.794522,8 Flavian Crescent
2647,-79.355844,43.691173,1258 Broadview
2648,-79.281119,43.673142,36 Nursewood Road
2649,-79.393562,43.710344,195 Redpath
2650,-79.488291,43.681278,11 Guestville
2651,-79.455951,43.665479,136 Edwin
2652,-79.37304,43.657522,219 Dundas Street East
2653,-79.374935,43.656854,159 Dundas Street East
2654,-79.437797,43.640616,1496 Queen Street West
2655,-79.479828,43.623807,30 Shore Breeze Drive
2656,-79.558304,43.638863,26 Gibbs Road
2657,-79.478374,43.627447,2121 Lake Shore Boulevard West
2658,-79.387934,43.665365,57 St Joseph Street
2659,-79.384806,43.655113,111 Elizabeth Street
2660,-79.447677,43.665299,812 Lansdowne
2661,-79.348329,43.688717,1027 Pape
2662,-79.432127,43.772935,84 Yorkview Drive
2663,-79.383854,43.661897,7 Grenville Street
2664,-79.54056,43.63469,30 Samuel Wood Way
2665,-79.392703,43.647519,101 Peter Street
2666,-79.346776,43.733889,99 The Donway West
2667,-79.489459,43.623623,251 Manitoba Street
2668,-79.417649,43.722879,344 Glengarry
2669,-79.397926,43.637461,38 Dan Leckie Way
2670,-79.379333,43.662238,403 Church Street
2671,-79.397282,43.708017,39 Roehampton
2672,-79.389356,43.782709,2 Farmingdale Road
2673,-79.341781,43.7566,10 Silverdale Crescent
2674,-79.373846,43.643907,28 Freeland Street
2675,-79.378812,43.640163,55 Harbour Square
2676,-79.316845,43.748323,48 Lionel Heights Crescent
2677,-79.380521,43.642629,65 Bremner Boulevard
2678,-79.459763,43.694588,19 Montcalm Avenue
2679,-79.397282,43.708017,39 Roehampton
2680,-79.401941,43.776721,2 Waring Court
2681,-79.489132,43.623918,251 Manitoba Street
2682,-79.461664,43.707934,91 Glen Long Avenue
2683,-79.419293,43.800499,12 Woodward Avenue
2684,-79.469202,43.665171,2995 Dundas Street West
2685,-79.426847,43.785247,206 Drewry Avenue
2686,-79.468169,43.639806,83 Ellis
2687,-79.397282,43.708017,39 Roehampton
2688,-79.375127,43.654991,77 Shuter Street
2689,-79.381956,43.641744,12 York Street
2690,-79.35495,43.656826,32 Trolley Crescent
2691,-79.374133,43.643831,28 Freeland Street
2692,-79.341686,43.6794,783 Danforth
2693,-79.341686,43.6794,783 Danforth
2694,-79.393011,43.637836,460 Queens Quay West
2695,-79.385343,43.664567,11 Wellesley Street West
2696,-79.379311,43.766965,17 Greenbriar Road
2697,-79.461664,43.707934,91 Glen Long Avenue
2698,-79.461664,43.707934,91 Glen Long Avenue
2699,-79.392527,43.645796,357 King Street West
2700,-79.54056,43.63469,30 Samuel Wood Way
2701,-79.363033,43.654529,50 Power Street
2702,-79.317982,43.670365,141 Coxwell
2703,-79.317982,43.670365,141 Coxwell
2704,-79.373846,43.643907,28 Freeland Street
2705,-79.389543,43.64556,50 John Street
2706,-79.446346,43.656714,227 Sterling Road
2707,-79.53353,43.607498,37 Treeview Drive
2708,-79.389543,43.64556,50 John Street
2709,-79.389543,43.64556,50 John Street
2710,-79.443522,43.684231,344 Northcliffe Boulevard
2711,-79.478216,43.670477,2300 Saint Clair Avenue West
2712,-79.483058,43.671327,10 Criscoe Street
2713,-79.368682,43.650384,158 Front Street East
2714,-79.47781,43.672927,12 Symes Road
2715,-79.387934,43.665365,57 St Joseph Street
2716,-79.363759,43.64498,1 Edgewater Drive
2717,-79.344663,43.771647,32 Forest Manor Road
2718,-79.392399,43.646834,87 Peter Street
2719,-79.334279,43.71169,735 Don Mills Road
2720,-79.397926,43.637461,38 Dan Leckie Way
2721,-79.397926,43.637461,38 Dan Leckie Way
2722,-79.467962,43.635806,1928 Lake Shore Boulevard West
2723,-79.403799,43.643372,701 King Street West
2724,-79.399262,43.792783,395 Ruth
2725,-79.420762,43.647536,9 Foxley Street
2726,-79.382567,43.665634,50 Wellesley Street East
2727,-79.342083,43.780161,180 Fairview Mall Drive
2728,-79.402132,43.682274,2 Clarendon
2729,-79.383122,43.710081,492 Eglinton East
2730,-79.345409,43.772717,50 Forest Manor Road
2731,-79.432479,43.708792,66 Prue
2732,-79.421311,43.699159,11 Dewbourne
2733,-79.437709,43.701132,45 Park Hill Road
2734,-79.511799,43.661316,20 Brin Drive
2735,-79.403414,43.669441,47 Madison
2736,-79.446168,43.733863,525 Wilson
2737,-79.401502,43.695448,37 Kilbarry Road
2738,-79.403414,43.669441,47 Madison
2739,-79.402291,43.690061,619 Avenue Road
2740,-79.403414,43.669441,47 Madison
2741,-79.345668,43.774895,70 Forest Manor Road
2742,-79.438896,43.72472,76 Ridgevale Drive
2743,-79.378101,43.664978,135 Maitland Street
2744,-79.48895,43.62386,251 Manitoba Street
2745,-79.403414,43.669441,47 Madison
2746,-79.404887,43.743812,10 Old York Mills Road
2747,-79.391026,43.648081,290 Adelaide Street West
2748,-79.389908,43.646006,8 Mercer Street
2749,-79.403414,43.669441,47 Madison
2750,-79.489437,43.651273,87 Old Mill Drive
2751,-79.388916,43.655156,488 University Avenue
2752,-79.428189,43.66188,Delaware Avenue
2753,-79.406978,43.667475,33 Dalton Road
2754,-79.431758,43.680749,840 Saint Clair Avenue West
2755,-79.433662,43.637486,1367 King Street
2756,-79.378103,43.664755,414 Jarvis Street
2757,-79.247444,43.74677,Seminole Avenue
2758,-79.392703,43.64752,101 Peter Street
2759,-79.425013,43.699115,1996 Bathurst Street
2760,-79.539728,43.644053,26 Botfield Avenue
2761,-79.4072,43.643241,800 King Street West
2762,-79.399138,43.647562,500 Richmond Street West
2763,-79.374133,43.643831,28 Freeland Street
2764,-79.4072,43.643241,800 King Street West
2765,-79.54056,43.63469,30 Samuel Wood Way
2766,-79.334279,43.71169,735 Don Mills Road
2767,-79.473851,43.697465,2175 Keele Street
2768,-79.522092,43.702014,2059 Weston Road
2769,-79.303093,43.691959,78 Doncaster Avenue
2770,-79.401417,43.637174,38 Iannuzzi Street
2771,-79.54036,43.63535,5365 Dundas Street West
2772,-79.402351,43.659467,50 Russell Street
2773,-79.343992,43.6692,224 Victor Avenue
2774,-79.394902,43.640514,8 Telegram Mews
2775,-79.397656,43.705221,2181 Yonge Street
2776,-79.379784,43.705564,57 Thurston Road
2777,-79.295809,43.68804,8 Trent Avenue
2778,-79.402977,43.646821,608 Richmond Street West
2779,-79.397535,43.647923,458 Richmond Street West
2780,-79.457967,43.685686,382 McRoberts Avenue
2781,-79.457967,43.685686,382 McRoberts Avenue
2782,-79.378101,43.664978,135 Maitland Street
2783,-79.427202,43.68967,196 Pinewood Avenue
2784,-79.381539,43.641966,14 York Street
2785,-79.401861,43.642846,552 Wellington Street West
2786,-79.429294,43.679546,77 Greensides Avenue
2787,-79.373846,43.643907,28 Freeland Street
2788,-79.373846,43.643907,28 Freeland Street
2789,-79.302515,43.735295,39 Innismore Crescent
2790,-79.46697,43.655963,70 High Park Avenue
2791,-79.397282,43.708017,39 Roehampton Avenue
2792,-79.392399,43.646834,87 Peter Street
2793,-79.392399,43.646834,87 Peter Street
2794,-79.392399,43.646834,87 Peter Street
2795,-79.387303,43.647381,224 King Street West
2796,-79.37202,43.76683,95 McMahon Drive
2797,-79.467962,43.635806,1928 Lake Shore Boulevard West
2798,-79.260645,43.723264,67 Hart Avenue
2799,-79.511951,43.66131,4208 Dundas Street West
2800,-79.41204,43.645464,901 Queen Street West
2801,-79.466089,43.636306,1900 Lake Shore Boulevard West
2802,-79.411157,43.638879,15 Solidarity Way
2803,-79.467962,43.635806,1928 Lake Shore Boulevard West
2804,-79.381539,43.641966,14 York Street
2805,-79.428213,43.673942,1230 Shaw Street
2806,-79.417102,43.666252,738 Manning Avenue
2807,-79.393054,43.64826,125 Peter Street
2808,-79.422764,43.68625,10 Maplewood Avenue
2809,-79.392527,43.645796,357 King Street West
2810,-79.416906,43.638566,135 East Liberty Street
2811,-79.471414,43.635792,105 The Queensway
2812,-79.374567,43.649302,60 Colborne Street
2813,-79.373846,43.643907,28 Freeland Street
2814,-79.393359,43.707076,89 Lillian Street
2815,-79.56253,43.640429,2 Eva Road
2816,-79.376769,43.657663,155 Dalhousie Street
2817,-79.393782,43.708772,161 Roehampton Avenue
2818,-79.403798,43.654715,66 Bellevue Avenue
2819,-79.400557,43.708137,58 Orchard View Boulevard
2820,-79.354124,43.654179,120 Bayview Avenue
2821,-79.393054,43.64826,125 Peter Street
2822,-79.380557,43.669587,101 Charles Street East
2823,-79.467962,43.635806,1928 Lake Shore Boulevard West
2824,-79.392617,43.789972,3237 Bayview Avenue
2825,-79.333605,43.672391,1 Ivy Avenue
2826,-79.397745,43.705368,2191 Yonge Street
2827,-79.484019,43.623669,36 Park Lawn Road
2828,-79.42436,43.640496,38 Joe Shuster Way
2829,-79.380557,43.669587,101 Charles Street East
2830,-79.373846,43.643907,28 Freeland Street
2831,-79.377183,43.651914,25 Richmond Street East
2832,-79.443692,43.703559,428 Ridelle Avenue
2833,-79.531041,43.708197,31B Oak Street
2834,-79.375154,43.646145,25 The Esplanade
2835,-79.309847,43.686596,2204 Danforth Avenue
2836,-79.385205,43.794029,591 Cummer Avenue
2837,-79.260645,43.723264,67 Hart Avenue
2838,-79.385205,43.794029,591 Cummer Avenue
2839,-79.334807,43.692905,464 Cosburn Avenue
2840,-79.387934,43.665365,57 Saint Joseph Street
2841,-79.380674,43.642933,65 Bremner Boulevard
2842,-79.378225,43.672246,360 Bloor Street East
2843,-79.448819,43.668699,12 Foundry Avenue
2844,-79.55963,43.639224,30 Gibbs Road
2845,-79.373846,43.643907,28 Freeland Street
2846,-79.373846,43.643907,28 Freeland Street
2847,-79.424362,43.64232,68 Abell Street
2848,-79.393234,43.63941,11 Brunel Court
2849,-79.373846,43.643907,28 Freeland Street
2850,-79.409724,43.639701,50 Ordnance Street
2851,-79.373592,43.660422,118 Pembroke Street
2852,-79.390896,43.644684,263 Wellington Street West
2853,-79.370796,43.65221,105 George Street
2854,-79.392399,43.646834,87 Peter Street
2855,-79.392399,43.646834,87 Peter Street
2856,-79.392399,43.646834,87 Peter Street
2857,-79.392399,43.646834,87 Peter Street
2858,-79.392399,43.646834,87 Peter Street
2859,-79.387303,43.647381,224 King Street West
2860,-79.425268,43.643083,1164 Queen Street West
2861,-79.440875,43.758547,20 Codsell Avenue
2862,-79.429532,43.636284,59 Spencer Avenue
2863,-79.370796,43.65221,105 George Street
2864,-79.397003,43.640601,15 Iceboat Terrace
2865,-79.439387,43.784862,434 Connaught Avenue
2866,-79.273615,43.694524,401 Warden Avenue
2867,-79.387273,43.649517,140 Simcoe Street
2868,-79.359403,43.660679,20 Tubman Avenue
2869,-79.392031,43.645734,125 Blue Jays Way
2870,-79.399464,43.638521,70 Queens Wharf Road
2871,-79.408733,43.756721,28 Harrison Garden Boulevard
2872,-79.478949,43.623487,20 Shore Breeze Drive
2873,-79.373802,43.664061,392 Sherbourne Street
2874,-79.379369,43.65336,197 Yonge Street
2875,-79.288336,43.764561,8 Mondeo Drive
2876,-79.3606,43.677466,50 Cambridge Avenue
2877,-79.451708,43.669327,52 Wiltshire Avenue
2878,-79.417288,43.658926,288 Grace Street
2879,-79.397282,43.708017,39 Roehampton Avenue
2880,-79.397282,43.708017,39 Roehampton Avenue
2881,-79.3836,43.646254,33 University Avenue
2882,-79.325211,43.710909,15 Vicora Linkway
2883,-79.525512,43.646664,5 Mabelle Avenue
2884,-79.416695,43.639859,125 Western Battery Road
2885,-79.373846,43.643907,28 Freeland Street
2886,-79.53622,43.638176,35 Viking Lane
2887,-79.288336,43.764561,8 Mondeo Drive
2888,-79.470245,43.636315,103 The Queensway
2889,-79.399259,43.68671,111 Saint Clair Avenue West
2890,-79.475728,43.654859,102 Glendonwynne Road
2891,-79.439208,43.639962,1475 Queen Street West
2892,-79.454643,43.660806,2 Abbott Avenue
2893,-79.31014,43.67166,165 Kingston Road
2894,-79.358011,43.651319,80 Mill Street
2895,-79.358011,43.651319,80 Mill Street
2896,-79.443952,43.698092,110 Livingstone Avenue
2897,-79.393054,43.64826,125 Peter Street
2898,-79.455651,43.647626,217 Grenadier Road
2899,-79.414231,43.801548,70 Woodward Avenue
2900,-79.377398,43.672473,388 Bloor Street East
2901,-79.382717,43.641672,19 Grand Trunk Crescent
2902,-79.400441,43.648089,482 Queen Street West
2903,-79.234823,43.726812,144 Dorset Road
2904,-79.234823,43.726812,144 Dorset Road
2905,-79.410545,43.649835,142 Manning Avenue
2906,-79.434699,43.649631,1591 Dundas Street West
2907,-79.288177,43.684928,422 Kingswood Road
2908,-79.368499,43.653409,313 Richmond Street East
2909,-79.364308,43.645214,15 Merchants&#x27; Wharf
2910,-79.38361,43.659111,386 Yonge Street
2911,-79.343279,43.661864,294 Logan Avenue
2912,-79.37473,43.651386,80 Adelaide Street East
2913,-79.385038,43.65982,761 Bay St
2914,-79.434997,43.659344,1001 Dufferin Street
2915,-79.406326,43.637302,230 Fort York Boulevard
2916,-79.333005,43.692142,22 Barfield Avenue
2917,-79.307608,43.668662,1852 Queen Street East
2918,-79.3758,43.641841,10 Queens Quay West
2919,-79.405371,43.765575,130 Spring Garden Avenue
2920,-79.490822,43.624375,250 Manitoba Street
2921,-79.463947,43.750613,1060 Sheppard Avenue West
2922,-79.382122,43.656967,20 Edward Street
2923,-79.454618,43.715314,3091 Dufferin Street
2924,-79.515685,43.74593,5 Frith Road
2925,-79.387303,43.647381,224 King Street West
2926,-79.474124,43.631512,2045 Lake Shore Boulevard West
2927,-79.373319,43.646925,75 The Esplanade
2928,-79.382038,43.661199,21 Carlton Street
2929,-79.467233,43.664638,220 Medland Street
2930,-79.281212,43.759323,33 Wye Valley Road
2931,-79.486778,43.711192,601 Queens Drive
2932,-79.484019,43.623669,36 Park Lawn Road
2933,-79.399741,43.683901,150 Farnham Avenue
2934,-79.483972,43.621479,15 Legion Road
2935,-79.456181,43.645412,199 Parkside Drive
2936,-79.518386,43.625093,9 Bradfield Avenue
2937,-79.419948,43.789097,42 Connaught Avenue
2938,-79.39686,43.784169,65 Kenneth Wood Crescent
2939,-79.400949,43.638499,169 Fort York Boulevard
2940,-79.429038,43.673825,97 Marchmount Road
2941,-79.474003,43.678542,314 Weston Road
2942,-79.352429,43.775205,24 Rochelle Crescent
2943,-79.386054,43.66572,11 St Joseph St
2944,-79.36343,43.779935,21 Corning Road
2945,-79.382122,43.656967,20 Edward Street
2946,-79.426588,43.640267,16 Laidlaw Street
2947,-79.493404,43.70701,Sorlyn Avenue
2948,-79.441832,43.742732,67 Laurelcrest Avenue
2949,-79.55967,43.640123,5 Valhalla Inn Road
2950,-79.463932,43.761123,251 Pannahill Road
2951,-79.293278,43.703113,983 Victoria Park Avenue
2952,-79.375946,43.64665,8 The Esplanade
2953,-79.41545,43.783722,5785 Yonge Street
2954,-79.41545,43.783722,5785 Yonge Street
2955,-79.391852,43.643889,20 Blue Jays Way
2956,-79.493391,43.63302,14 Park Lane
2957,-79.485711,43.624066,88 Park Lawn Road
2958,-79.382437,43.765441,3 Rean Drive
2959,-79.395321,43.673641,25 Webster Avenue
2960,-79.385678,43.665759,5 Saint Joseph Street
2961,-79.317694,43.760543,100 Pintail Crescent
2962,-79.395585,43.640765,25 Capreol Court
2963,-79.397498,43.708472,30 Roehampton Avenue
2964,-79.372496,43.658433,Pembroke Street
2965,-79.449513,43.646797,262 Roncesvalles Avenue
2966,-79.388137,43.664511,62 Wellesley Street West
2967,-79.392412,43.707639,125 Redpath Avenue
2968,-79.399201,43.637521,17 Bathurst Street
2969,-79.562668,43.630664,43 Stevenharris Drive
2970,-79.381016,43.640519,8 York Street
2971,-79.356503,43.652764,455 Front Street East
2972,-79.431075,43.711705,Glencairn Avenue
2973,-79.380609,43.670587,28 Ted Rogers Way
2974,-79.371933,43.671786,575 Bloor Street East
2975,-79.395742,43.640228,3 Capreol Court
2976,-79.382122,43.656967,20 Edward Street
2977,-79.398029,43.63843,75 Queens Wharf Road
2978,-79.393729,43.639851,15 Fort York Boulevard
2979,-79.371034,43.649509,109 Front Street East
2980,-79.380609,43.670587,28 Ted Rogers Way
2981,-79.398029,43.63843,75 Queens Wharf Road
2982,-79.373846,43.643907,28 Freeland Street
2983,-79.398602,43.711359,18 Erskine Avenue
2984,-79.368682,43.650384,158 Front Street East
2985,-79.336927,43.774771,275 Yorkland Road
2986,-79.38591,43.66234,37 Grosvenor Street
2987,-79.49767,43.627282,641A The Queensway
2988,-79.444858,43.650384,383 Sorauren Avenue
2989,-79.499691,43.704339,51 Creekbank Road
2990,-79.499691,43.704339,51 Creekbank Road
2991,-79.381539,43.641966,14 York Street
2992,-79.467492,43.635764,1926 Lake Shore Boulevard West
2993,-79.333186,43.730529,179 Dallimore Circle
2994,-79.397321,43.640287,21 Iceboat Terrace
2995,-79.40265,43.644423,95 Bathurst Street
2996,-79.47263,43.631448,1 Palace Pier Court
2997,-79.397656,43.705221,2181 Yonge Street
2998,-79.383224,43.656767,633 Bay Street
2999,-79.41593,43.641071,1029 King Street West
3000,-79.346776,43.733889,99 The Donway West
3001,-79.345894,43.666005,176 First Avenue
3002,-79.344663,43.771647,32 Forest Manor Road
3003,-79.383551,43.642095,51 Lower Simcoe Street
3004,-79.414231,43.777701,15 Holmes Avenue
3005,-79.414231,43.777701,15 Holmes Avenue
3006,-79.339812,43.681487,1 Fielding Avenue
3007,-79.498201,43.702639,67 Renfield Street
3008,-79.383854,43.661897,7 Grenville Street
3009,-79.365036,43.646135,16 Bonnycastle Street
3010,-79.384171,43.669301,42 Charles Street East
3011,-79.383854,43.661897,7 Grenville Street
3012,-79.385703,43.661885,38 Grenville Street
3013,-79.472443,43.66689,527 Quebec Avenue
3014,-79.37139,43.768377,72 Esther Shiner Boulevard
3015,-79.413466,43.774805,5 Northtown Way
3016,-79.371167,43.767215,115 McMahon Drive
3017,-79.48895,43.62386,251 Manitoba Street
3018,-79.382977,43.684559,Summerhill Avenue
3019,-79.359294,43.773757,10 Bloorview Place
3020,-79.391618,43.645641,115 Blue Jays Way
3021,-79.368682,43.650384,158 Front Street East
3022,-79.326178,43.77662,52 Hazelnut Crescent
3023,-79.392702,43.647513,101 Peter Street
3024,-79.381796,43.669844,80 Charles Street East
3025,-79.48656,43.654899,229 Jane Street
3026,-79.44269,43.689323,407 Glenholme Avenue
3027,-79.339686,43.696397,2 Four Oaks Gate
3028,-79.41204,43.645464,901 Queen Street West
3029,-79.418802,43.780328,25 Greenview Avenue
3030,-79.456181,43.645412,199 Parkside Drive
3031,-79.302387,43.675814,178 Bellefair Ave | Unit
3032,-79.235359,43.71835,93 Eastville Avenue
3033,-79.4832,43.73656,60 George Butchart Drive
3034,-79.467639,43.666167,42 Jackson Place
