,price,address,beds,baths,size,longitude,latitude
1961,3990,220 George Street,2,3,,-79.373072,43.655682
1962,2500,219 Fort York Boulevard,1,1,,-79.405722,43.636642
1963,2000,15 Baseball Place,0,1,,-79.351509,43.657532
1964,3999,32 Gifford Street,4,2,,-79.363717,43.663463
1965,2800,1926 Lake Shore Boulevard,2,2,,-79.467492,43.635764
1966,7800,28 Freeland Street,4,3,,-79.374133,43.643831
1967,4350,179 Bleecker Street,3,3,,-79.373506,43.667001
1968,8000,30 Nelson Street,2,2,,-79.388412,43.649038
1969,3100,1 YORKVILLE Avenue,1,2,557 ,-79.387794,43.671623
1970,4200,488 University,2,2,,-79.388916,43.655156
1971,8800,88 Davenport Road,2,2,,-79.390435,43.673338
1972,4200,11 Wellesley Street West,3,2,,-79.385343,43.664567
1973,2750,1 Cardiff Road East,2,2,,-79.383113,43.71031
1974,2990,1928 Lake Shore Boulevard West,2,2,,-79.467962,43.635806
1975,5000,1 Bloor Street East,3,2,,-79.386246,43.670159
1976,1600,7161 Yonge Street,3,2,,-79.420751,43.802567
1977,4400,11 Wellesley Street West,3,2,,-79.385343,43.664567
1978,5000,3018 Yonge Street,2,2,,-79.402296,43.724434
1979,4500,20 Lombard Street,2,2,,-79.37696,43.651652
1980,4950,2511 Bloor Street West,2,2,,-79.487302,43.647569
1981,3600,736 Bay Street,3,2,,-79.385607,43.659398
1982,4500,180 Mill Street,4,3,,-79.355178,43.652043
1983,4600,761 Bay Street,3,2,,-79.384996,43.659667
1984,4500,131 Brock,3,2,,-79.433767,43.645847
1985,2995,36 Lawrence West,2,1,,-79.40337,43.725071
1986,2850,8 Scollard Street,2,1,,-79.388658,43.672712
1987,2100,19 Bernard,2,1,,-79.397399,43.673588
1988,2700,36 Lisgar Street,2,2,,-79.423245,43.641888
1989,3400,203 College Street,2,2,,-79.395427,43.658514
1990,4850,33 Cameron,3,3,,-79.397765,43.649383
1991,4500,179 Avenue Road,3,2,,-79.396465,43.675091
1992,2550,131 Brock,2,1,,-79.433767,43.645847
1993,2888,28 Freeland Street,2,1,,-79.374133,43.643831
1994,2200,1420 Dupont Street,1,1,,-79.448268,43.666698
1995,4250,5 Soudan,3,2,,-79.397113,43.70437
1996,2650,942 Yonge Street,2,1,,-79.388726,43.674574
1997,2650,39 Roehampton,2,2,,-79.397282,43.708017
1998,3400,99 John Street,2,1,,-79.389852,43.647439
1999,3500,6 Prust,2,2,,-79.330987,43.670897
2000,3750,29 Dryden Way,3.5,3.5,1800 ,-79.549271,43.678009
2001,2700,50 Wellesley Street East,1.5,1,600 ,-79.382538,43.665596
2002,1000,39 Ringway Crescent,3,1.5,,-79.552488,43.717667
2003,3400,17 Anndale Drive,2,2,1000 ,-79.407654,43.760124
2004,2800,8 Park Road,1,2,,-79.384691,43.671302
2005,2400,1 King Street West,0,1,,-79.378145,43.648858
2006,12500,103 Dunloe Road,4,5,,-79.413704,43.696596
2007,2300,176 Saint Clarens Avenue,1,1,1200 ,-79.439198,43.651646
2008,3200,70 Temperance Street,2.5,2,750 ,-79.382148,43.65053
2009,3500,1 Scott Street,1,2,1085 ,-79.37513,43.646825
2010,3400,19 Bathurst Street,2,2,,-79.399849,43.637558
2011,2500,403 Church Street,1,1,,-79.379333,43.662238
2012,2999,90 Broadview,1,2,,-79.349739,43.657992
2013,4300,1928 Lakeshore Boulevard West,2,3,,-79.467962,43.635806
2014,3200,39 Roehampton,2,2,,-79.397282,43.708017
2015,11000,39 Burton Road,5,7,,-79.419156,43.692318
2016,2900,101 Erskine,2,2,,-79.395391,43.711587
2017,3000,50 Power Street,2,2,,-79.363033,43.654529
2018,3900,261 Queen Street,2,2,,-79.389105,43.650163
2019,3500,278 Annette Street,4,2,,-79.472871,43.662268
2020,2700,197 Yonge Street,2,1,,-79.379188,43.653436
2021,3600,361 Front Street West,3,2,,-79.391635,43.643054
2022,3600,10 Tarmola Park Court,3,3,,-79.383184,43.653226
2023,9950,48 Berryman Street,3,4,,-79.393474,43.673447
2024,3100,8 Eglinton,3,2,,-79.39813,43.707314
2025,5900,199 Richmond Street West,3,2,,-79.387954,43.649516
2026,2200,142 Rhodes Avenue,1,1,550 ,-79.319241,43.669431
2027,3400,39 Roehampton,3,2,,-79.397282,43.708017
2028,3250,39 Roehampton,3,2,,-79.397282,43.708017
2029,6400,480 Queens Quay West,2,2,,-79.394072,43.637525
2030,4600,11 Wellesley Street West,3,2,,-79.385343,43.664567
2031,2200,116 Eastwood Road,1,1,,-79.314938,43.674066
2032,1449,136 Edwin,1,1,,-79.455951,43.665479
2033,6800,300 Front Street West,3,3,,-79.389405,43.644128
2034,1500,111 Sunnyside,1,1,,-79.449128,43.64118
2035,2300,1174 St. Clair West,1,1,,-79.44354,43.678078
2036,3070,215 Lonsdale Road,1,1,,-79.403584,43.690473
2037,3500,1 Wanless Crescent,3,1,,-79.391617,43.727181
2038,2100,315 Logan,1,1,,-79.343036,43.662493
2039,3100,2 Emerson,3,1,,-79.441059,43.659143
2040,4500,151 Townsgate Drive,4,4,,-79.44007,43.795247
2041,3350,575 Bloor Street East,2,2,,-79.372459,43.671834
2042,3750,250 Wellington Street West,2,1,,-79.390684,43.645193
2043,3550,21 Widmer Street,2,2,,-79.390994,43.647241
2044,2500,25 Telegram Mews,2,1,,-79.39446,43.641019
2045,9000,1 Yorkville,3,3,,-79.387794,43.671626
2046,8000,40 Westmoreland,5,3,,-79.431225,43.661935
2047,4650,227 Logan,3,3,,-79.341998,43.659809
2048,4000,65 Bremner Boulevard,3,2,,-79.380521,43.642629
2049,2700,1926 Lake Shore Boulevard,2,2,,-79.467962,43.635806
2050,3550,750 Bay Street,3,2,,-79.386061,43.659677
2051,2500,255 Richmond Street East,1,1,,-79.370441,43.652847
2052,5500,30 Wellington Street East,3,2,,-79.37555,43.648726
2053,2200,25 Baseball Place,1,1,,-79.350919,43.657684
2054,9500,1 Yorkville,3,3,,-79.387794,43.671626
2055,4100,219 Dundas Street East,3,2,,-79.37304,43.657522
2056,6500,488 University,3,2,,-79.388916,43.655156
2057,6500,52 Inglewood Drive,5,5,,-79.388152,43.690875
2058,3400,209 Fort York Boulevard,1,1,700 ,-79.404916,43.63691
2059,3100,388 Yonge Street,1.5,1,,-79.382465,43.659213
2060,2800,65 Bremner Boulevard,1,1,490 ,-79.380613,43.642959
2062,5700,85 East Liberty Street,3,2,1400 ,-79.415567,43.638161
2064,2280,80 Queens Wharf Road,1,1,505 ,-79.400027,43.638599
2065,2200,395 Bloor Street East,0,1,400 ,-79.377481,43.672089
2066,2350,36 Lisgar Street,1,1,,-79.423245,43.641888
2067,8340,215 Lonsdale Road,3,2,,-79.403584,43.690473
2068,2300,50 Charles Street East,0,1,,-79.38382,43.669571
2069,3600,711 Bay Street,2,2,,-79.384652,43.658823
2070,3100,50 Charles Street East,2,1,,-79.38382,43.669571
2071,2850,1003 Queen Street East,1,1,,-79.337467,43.661458
2072,6700,1 Gloucester Street,3,2,,-79.384865,43.666517
2073,6995,674 Huron Street,3,4,,-79.404909,43.674917
2075,4150,8 Mercer Street,3,2,,-79.389908,43.646006
2076,20000,1 Yorkville,4,3,,-79.387794,43.671626
2077,2500,225 Sackville Street,1,1,,-79.362454,43.659909
2078,8500,182 Woburn,5,5,,-79.408944,43.727323
2079,6790,215 Lonsdale Road,2,3,,-79.403584,43.690473
2080,3875,570 Bay Street,2,2,,-79.383879,43.655375
2081,2500,28 Ted Rogers Way,1,1,,-79.380609,43.670587
2082,3800,103 The Queensway,3,2,,-79.470463,43.636293
2083,3900,4 K Spadina,3,2,,-79.39385,43.641184
2084,3100,42 Charles Street East,2,1,,-79.384171,43.669301
2085,3999,1234 Shaw Street,3,3,,-79.428389,43.674255
2086,4000,338 Berkeley Street,1,1,725 ,-79.368444,43.661201
2087,2500,320 Lonsdale Road,1,1,,-79.412062,43.688987
2088,8500,80 John Street,3,2,,-79.39018,43.64687
2089,2480,184 Lappin,2,1,,-79.445579,43.66503
2090,3500,1928 Lake Shore West,3,2,,-79.467962,43.635806
2091,2550,105 George Street,1,1,520 ,-79.370793,43.652205
2092,1900,1020 King Street West,0,0,550 ,-79.415554,43.641609
2093,3000,38 The Esplanade Street,2,1,,-79.37485,43.646827
2094,2900,103 The Queensway,2,2,,-79.470463,43.636293
2095,4950,62 Elmsthorpe,4,3,,-79.411065,43.703535
2096,3250,130 Parliament Street,3,1,,-79.364035,43.654143
2097,3275,35 Mariner Terrace,1,1,,-79.392089,43.639669
2098,3100,1190 Dundas Street East,3,2,,-79.341257,43.665189
2099,3499,7 Grenville Street,2,2,,-79.383854,43.661897
2100,2975,38 The Esplanade,2,1,,-79.37485,43.646827
2101,2950,14 York Street West,2,1,,-79.381539,43.641966
2102,3999,372 St Germain,3,2,,-79.415883,43.729574
2103,3500,1928 Lake Shore Boulevard West,3,2,,-79.467962,43.635806
2104,2600,33 Mill Street,1,1,,-79.360949,43.650199
2105,3900,256 Annette Street,3,1,,-79.471861,43.662508
2106,5900,38 Iannuzzi Street,2,2,1100 ,-79.401417,43.637174
2107,3000,15 Grenville Street,1,1,614 ,-79.384147,43.661858
2109,3150,993 Avenue Road,3,1,,-79.407921,43.703757
2110,3800,8 Peel,3,2,,-79.428466,43.644114
2111,2350,285 Mutual Street,1,1,,-79.378191,43.663577
2112,3500,89 Dunfield,2,2,,-79.395142,43.706936
2113,8700,99 Glen Road,4,4,,-79.374821,43.67781
2115,2950,460 Adelaide Street East,2,2,,-79.366801,43.65268
2116,16500,15 Fort York Boulevard,3,3,,-79.393729,43.639851
2117,3400,2191 Yonge Street,2,2,,-79.397723,43.705577
2118,6500,65 St Mary Street,3,2,,-79.389161,43.667207
2119,2990,600 Fleet Street,2,1,,-79.400464,43.636845
2120,4250,23 Carlton Street,2,3,,-79.381783,43.660931
2121,2700,1262 -209 Fort York Blvd. Boulevard,2,1,,-79.404916,43.63691
2122,4250,197 Yonge Street,3,2,,-79.379188,43.653436
2123,3600,50 Ordnance Street,2,2,,-79.409724,43.639701
2125,2600,161 Wallace,0,1,,-79.442876,43.662473
2126,3500,185 Silver Birch,2,1,,-79.286372,43.676617
2127,2700,876-209 Fort York Blvd Boulevard,2,1,,-79.404916,43.63691
2128,3550,85 Wood Street,2,2,,-79.379292,43.662786
2129,2500,7171 Yonge Street,1.5,1,622 ,-79.420846,43.802548
2130,2300,497 Saint Clarens Avenue,1,1,550 ,-79.442075,43.660051
2131,3550,56 Lawrence Avenue East,3,3,1800 ,-79.399111,43.725973
2132,19000,11 Pine Crescent,5,5,,-79.292621,43.673827
2133,2600,403 Church Street,2,1,,-79.379333,43.662238
2134,6900,180 University,3,3,,-79.385777,43.648949
2135,3995,34 Noble Street,3,1,,-79.431344,43.642874
2136,5500,210 Merton Street,3,3,,-79.389997,43.697567
2137,5500,488 University,4,2,,-79.388916,43.655156
2138,7000,30 Langford,4,3,,-79.341184,43.680671
2139,3900,33 Bay Street,3,2,,-79.377038,43.642762
2140,2900,167 Church Street,2,1,,-79.375858,43.654427
2141,3990,8 Mercer Street,3,2,,-79.389908,43.646006
2142,6500,39 Queens Quay East,3,3,,-79.371987,43.641607
2143,2150,111 Elizabeth Street,0,1,,-79.384806,43.655113
2144,3200,99 Broadway,3,2,,-79.393298,43.710505
2145,3300,22 Wellesley Street East,2,2,,-79.383275,43.665482
2146,3600,15 Fort York Boulevard,3,2,,-79.393729,43.639851
2147,3200,70 Temperance Street,2,2,,-79.382148,43.65053
2148,3800,431 Indian Grove,3,1,1 ,-79.461764,43.662807
2149,2995,1 King Street West,0,0,750 ,-79.378313,43.648891
2150,2600,75 Dalhousie Street,1,1,600 ,-79.375902,43.655728
2151,7500,39 Queens Quay East,3,2,,-79.371987,43.641607
2152,3800,119B The Queensway,3,3,,-79.472632,43.635831
2153,2800,17 Bathurst Street,2,1,,-79.399201,43.637521
2154,3300,251 Jarvis Street,2,1,,-79.374108,43.657376
2155,7950,29 Vince,3,4,,-79.313899,43.670587
2156,2950,763 Bay Street,2,2,,-79.385107,43.660264
2157,3700,39 Roehampton,3,2,,-79.397282,43.708017
2158,3600,12 Yonge Street,2,2,,-79.375896,43.642905
2159,3400,85 Wood Street,3,2,,-79.379292,43.662786
2160,3300,400 Adelaide Street East,2,2,,-79.367762,43.652781
2161,2700,36 Nursewood Road,1,1,950 ,-79.281119,43.673142
2162,2900,195 Redpath,2,2,,-79.393562,43.710344
2163,1992,136 Edwin,1,1,,-79.455951,43.665479
2164,2100,219 Dundas Street East,0,1,,-79.37304,43.657522
2166,2700,1496 Queen Street West,2,1,,-79.437797,43.640616
2167,2600,57 St Joseph Street,1,1,,-79.387934,43.665365
2168,3600,111 Elizabeth Street,3,2,,-79.384806,43.655113
2169,2350,812 Lansdowne,2,1,,-79.447677,43.665299
2170,6000,7 Grenville Street,3,3,,-79.383854,43.661897
2171,2600,101 Peter Street,1,1,544 ,-79.392703,43.647519
2172,11900,38 Dan Leckie Way,3,3,,-79.397926,43.637461
2173,2100,403 Church Street,0,1,,-79.379333,43.662238
2175,2500,28 Freeland Street,1,1,550 ,-79.373846,43.643907
2176,4800,55 Harbour Square,2,2,,-79.378812,43.640163
2177,3200,65 Bremner Boulevard,3,2,,-79.380521,43.642629
2178,2850,39 Roehampton,2,2,,-79.397282,43.708017
2179,1000,12 Woodward Avenue,1,0,800 ,-79.419293,43.800499
2180,2900,2995 Dundas Street West,2,1,,-79.469202,43.665171
2181,2895,83 Ellis,2,1,,-79.468169,43.639806
2182,3950,39 Roehampton,3,2,,-79.397282,43.708017
2183,1850,77 Shuter Street,1,1,,-79.375127,43.654991
2184,4500,12 York Street,3,2,,-79.381956,43.641744
2185,3190,32 Trolley Crescent,2,2,830 ,-79.35495,43.656826
2186,2600,28 Freeland Street,1.5,1,649 ,-79.374133,43.643831
2187,2200,783 Danforth,2,1,,-79.341686,43.6794
2188,2300,783 Danforth,2,1,,-79.341686,43.6794
2189,3600,460 Queens Quay West,1,2,,-79.393011,43.637836
2190,4700,11 Wellesley Street West,3,2,,-79.385343,43.664567
2191,2600,357 King Street West,1.5,1,584 ,-79.392527,43.645796
2192,3200,50 Power Street,2,2,,-79.363033,43.654529
2193,2000,141 Coxwell,1,1,,-79.317982,43.670365
2194,3550,141 Coxwell,3,2,,-79.317982,43.670365
2195,2650,28 Freeland Street,1.5,1,647 ,-79.373846,43.643907
2196,2560,50 John Street,1,1,645 ,-79.389543,43.64556
2197,2200,227 Sterling Road,1,1,,-79.446346,43.656714
2198,3270,50 John Street,2,2,885 ,-79.389543,43.64556
2199,4095,50 John Street,2,2,1230 ,-79.389543,43.64556
2200,3100,158 Front Street East,2,2,742 ,-79.368682,43.650384
2201,4500,57 St Joseph Street,4,2,,-79.387934,43.665365
2202,18990,1 Edgewater Drive,3,4,,-79.363759,43.64498
2203,2600,87 Peter Street,2,1,,-79.392399,43.646834
2204,3400,47 Madison,2,2,,-79.403414,43.669441
2205,2750,105 George Street,1.5,1.5,667 ,-79.370796,43.65221
2206,4250,224 King Street West,2,2,985 ,-79.387303,43.647381
2207,4100,224 King Street West,2,2,920 ,-79.387373,43.647464
2208,3980,224 King Street West,2,2,850 ,-79.387373,43.647464
2209,3950,224 King Street West,2,2,850 ,-79.387373,43.647464
