,price,address,beds,baths,size,longitude,latitude
1534,2900,2460 Eglinton Avenue East,2.5,2,1040 ,-79.263344,43.73395
1535,3600,5 Mariner Terrace,1.5,1,600 ,-79.390417,43.639736
1536,1850,564 Northcliffe Boulevard,0,1,500 ,-79.446303,43.691204
1537,2800,25 Telegram Mews,1,1,545 ,-79.394506,43.641052
1538,5500,106 Woodbine Avenue,3,3.5,1500 ,-79.305412,43.667275
1539,6000,293 Woodbine Avenue,3,2.5,1700 ,-79.306294,43.670875
1540,5500,96 Glen Davis Crescent,3,1,1300 ,-79.299624,43.679712
1541,3960,1336 Avenue Road,2,1,1200 ,-79.412391,43.71565
1542,5000,14 York Street,2,1,730 ,-79.381539,43.641966
1543,2400,5500 Yonge Street,1,1,580 ,-79.415845,43.778114
1544,3999,21 Carlton Street,1,1,1000 ,-79.382185,43.66118
1545,2500,224 Victor Avenue,1,1,650 ,-79.34399,43.669198
1546,6000,14 York Street,2,2,1100 ,-79.381539,43.641966
1547,3100,238 Christie Street,2,2,999 ,-79.42117,43.670212
1548,4950,579 Roehampton Avenue,3,3,2000 ,-79.380202,43.711269
1550,2590,Portage Parkway,2,2,750 ,-79.533942,43.796821
1551,3200,2121 Lake Shore Boulevard West,2,2,758 ,-79.478374,43.627447
1552,1650,24 Pendrith Street,0,1,399 ,-79.421223,43.667286
1553,2800,2240 Lake Shore Boulevard West,1.5,1,850 ,-79.482958,43.621207
1554,2600,318 Richmond Street West,1,1,520 ,-79.3922,43.648924
1555,2500,188 Fairview Mall Drive,2,1,800 ,-79.341335,43.780285
1556,2500,33 Frederick Todd Way,2,3,947 ,-79.360778,43.713564
1557,3995,4 Azzarello Lane,2.5,2,2000 ,-79.325338,43.682762
1558,2550,28 Linden Street,1,1,515 ,-79.377046,43.670809
1559,3200,125 Peter Street,1.5,0.5,630 ,-79.393054,43.64826
1560,2650,91 Townsgate Drive,2,1,900 ,-79.442244,43.793657
1561,3300,3453 Victoria Park Avenue,2,2,1220 ,-79.333221,43.798744
1562,3388,232 Blackthorn Avenue,2,2,1800 ,-79.461104,43.679687
1563,2550,251 Manitoba Street,0.5,0.5,520 ,-79.48913,43.623918
1564,6700,204 Walmer Road,4,4,3650 ,-79.408987,43.67577
1565,2700,251 Manitoba Street,2,2,,-79.48913,43.623918
1566,6200,284 Saint Helens Avenue,2,1,800 ,-79.444142,43.656759
1567,2600,38 Niagara Street,1,1,575 ,-79.401584,43.642148
1568,2500,8 Mercer Street,1.5,1,599 ,-79.389908,43.646006
1569,2500,330 Richmond Street West,1,1,599 ,-79.392626,43.648943
1570,2380,1000 Portage Parkway,1.5,2,650 ,-79.527336,43.797749
1571,7000,39 Old Brewery Lane,3,2,1400 ,-79.356052,43.658084
1572,8000,39 Old Brewery Lane,3,2,1400 ,-79.356052,43.658084
1573,3500,8 Telegram Mews,3,2,800 ,-79.394902,43.640514
1574,1999,451 Rouge Hills Drive,1,1,1200 ,-79.13144,43.797897
1575,2200,44 Browning Avenue,1,1,755 ,-79.355067,43.681733
1576,2650,6 Sonic way,1.5,1,760 ,-79.33683,43.719851
1577,3995,55 Cooper Street,3,2,899 ,-79.37143,43.643971
1578,2500,20 Edward Street,1,1,544 ,-79.382122,43.656967
1579,3000,60 Saint Clair Avenue West,1.5,1,650 ,-79.396784,43.68785
1580,3200,275 Yorkland Road,2,2,876 ,-79.336927,43.774771
1581,1090,394 Dundas Street East,1,1,,-79.367972,43.659183
1582,1090,270 Berkeley Street,1,1,300 ,-79.367693,43.659456
1583,3500,5 Soudan Avenue,2,2,,-79.397113,43.70437
1584,2600,17 Zorra Street,1.5,2,600 ,-79.521273,43.621281
1585,2100,1000 Portage Parkway,1,1,530 ,-79.527336,43.797749
1586,2450,3091 Dufferin Street,1,1,560 ,-79.454618,43.715314
1587,2750,336 The West Mall,2,1,900 ,-79.564515,43.637712
1588,4650,2 Rusholme Park Crescent,3,3,1400 ,-79.428317,43.652118
1589,3100,2201 Kingston Road,2,2,700 ,-79.252795,43.703121
1590,3800,35 Rolling Mills Road,2.5,2,,-79.355444,43.652948
1591,3200,209 Yonge Street,1,2,750 ,-79.379647,43.653627
1592,2350,126 Simcoe Street,1,1,500 ,-79.386959,43.649023
1593,2500,17 Bathurst Street,1,1,492 ,-79.399201,43.637521
1594,2800,344 Northcliffe Boulevard,2,1,950 ,-79.443522,43.684231
1595,3000,2100 Bridletowne Circle,2.5,2,1200 ,-79.313496,43.798947
1596,2800,51 East Liberty Street,1.5,1,750 ,-79.412014,43.638784
1597,3100,150 Logan Avenue,0 - 2,0 - 2,717 ,-79.341762,43.658368
1598,4200,219 Fort York Boulevard,2,2,910 ,-79.405722,43.636642
1599,6500,436 Wellington Street West,2.5,1.5,1500 ,-79.39706,43.643953
1600,6000,15 Maple Avenue,2,1,1300 ,-79.376196,43.674749
1601,2550,7895 Jane Street,0,0,,-79.52482,43.798195
1602,3180,130 River Street,2,2,700 ,-79.358454,43.66144
1603,2500,120 Parliament Street,1.5,2,625 ,-79.364068,43.653766
1604,2500,1421 Gerrard Street East,1,1,,-79.322415,43.671919
1605,1250,280 Wellesley Street East,1,1,,-79.370459,43.668503
1606,2200,10 Esplanade Lane,1.5,1,685 ,-79.599636,43.210614
1607,2000,42 Charles Street East,1,1,452 ,-79.3841,43.669381
1608,2200,51 Nordin Avenue,2,1,1250 ,-79.520253,43.625607
1609,1150,280 Wellesley Street East,1,1,,-79.370459,43.668503
1610,4500,2812 York Regional Road 48,4,2.5,,-79.234473,43.9045
1611,3000,2500 Rutherford Road,2,2,1300 ,-79.516698,43.835102
1612,4500,2812 Donald Cousens Parkway,4,2.5,2200 ,-79.23452,43.90427
1613,3200,28 Freeland Street,2,1,759 ,-79.374155,43.643857
1614,3200,15 Fort York Boulevard,2,2,999 ,-79.39393,43.639828
1615,2500,90 Queens Wharf Road,1,1,599 ,-79.399752,43.638806
1616,2500,6 Parkwood Avenue,1,1,570 ,-79.409853,43.685241
1617,9000,108 Bleecker Street,6,5,1350 ,-79.373119,43.665355
1618,3100,53 Woodbridge Avenue,2,2,1100 ,-79.590325,43.785701
1619,2200,433 Sherbourne Street,0,1,,-79.373416,43.665411
1620,2800,1 Yorkville Avenue,1,1,577 ,-79.387794,43.671625
1621,2800,1 Yorkville Avenue,0.5,0.5,577 ,-79.387794,43.671625
1622,3000,30 Connery Crescent,3,2.5,1700 ,-79.257885,43.846018
1623,2900,1598 Queen Street East,2,1,700 ,-79.317305,43.66629
1624,5000,458 Woburn Avenue,4,4,,-79.418537,43.725221
1625,1200,633 Bay Street,1,1,,-79.383456,43.656727
1626,7890,Cameron Avenue,4,4,3000 ,-79.417043,43.75576
1630,2500,385 Winston Road,1.5,1,,-79.599457,43.209937
1631,3600,Corinthian Boulevard,3,1,,-79.327372,43.792491
1632,2600,188 Fairview Mall Drive,1.5,1,573 ,-79.341335,43.780285
1633,3000,50 Portland Street,1,1,610 ,-79.400002,43.643261
1634,2250,385 Winston Road,1.5,1,695 ,-79.599457,43.209937
1635,3200,2369 Danforth Avenue,2,2,925 ,-79.30589,43.687281
1636,3300,395 Bloor Street East,2,2,729 ,-79.377347,43.671988
1637,2850,1 The Esplanade,1.5,1,655 ,-79.375992,43.645882
1638,1900,45 Prince Philip Boulevard,1,1,540 ,-79.202456,43.743311
1641,15000,65 North Heights Road,5,4,3000 ,-79.551933,43.662979
1643,2500,20 Blue Jays Way,1,1,600 ,-79.391852,43.643889
1644,2600,188 Fairview Mall Drive,1.5,2,601 ,-79.341335,43.780285
1645,2950,211 Jarvis Street,2,1,91103 ,-79.373854,43.655911
1646,2400,4800 Highway 7,1,1,600 ,-79.580748,43.782935
1647,1550,Edinborough Court,1,1,600 ,-79.501636,43.672845
1648,3100,20 Edward Street,2,1,700 ,-79.382122,43.656967
1649,3000,293 Viewmount Avenue,2,2,1000 ,-79.443534,43.706878
1651,2400,30 Samuel Wood Way,1,1,564 ,-79.54056,43.63469
1652,3300,11 William Carson Crescent,2,2,1050 ,-79.406119,43.748809
1653,3500,25 Adra Grado Way,2,2.5,1156 ,-79.366174,43.776779
1654,2950,2916 Highway 7,2,2,899 ,-79.521382,43.796414
1655,3100,45 Sunrise Avenue,3,1.5,,-79.303293,43.718405
1656,2300,1787 Saint Clair Avenue West,1.5,0.5,629 ,-79.462094,43.673506
1657,4800,8 Ridge Hill Drive,3,2,1400 ,-79.426689,43.703643
1658,2300,36 Lisgar Street,1,1,550 ,-79.423245,43.641888
1659,3495,24 Dunraven Drive,3,2,1300 ,-79.463873,43.687275
1660,2900,30 Oriole Crescent,2,1,1000 ,-79.402252,43.696592
1661,1750,53 Greenbrook Drive,1,1,550 ,-79.481196,43.695589
1662,2800,2460 Eglinton Avenue East,2,2,1000 ,-79.263344,43.73395
1663,3800,78 Thirty Seventh Street,4,2,900 ,-79.538138,43.59245
1664,1875,475 Winona Drive,1,1,600 ,-79.435676,43.690506
1665,3200,16 McAdam Avenue,2,2,,-79.45712,43.722915
1666,2300,60 Annie Craig Drive,1,1,620 ,-79.479016,43.625158
1667,5000,14 York Street,2.5,2,750 ,-79.381539,43.641966
1668,4600,50 Lombard Street,2,2,1100 ,-79.37599,43.651881
1669,2800,1928 Lake Shore Boulevard West,1.5,2,690 ,-79.467962,43.635806
1670,3300,88 Merryfield Drive,3,1.5,1400 ,-79.278478,43.753775
1671,3550,10182 Keele Street,3,3,2100 ,-79.513499,43.859434
1672,2350,35 Tubman Avenue,1,1,623 ,-79.35915,43.661246
1673,4000,50 George Butchart Drive,2,2,800 ,-79.483387,43.736248
1674,3750,11 Charlotte Street,2,2,850 ,-79.393404,43.646417
1675,3500,21 Widmer Street,2,2,850 ,-79.390994,43.647241
1676,3395,21 Widmer Street,2,1.5,850 ,-79.390994,43.647241
1677,3200,88 Blue Jays Way,1.5,1,650 ,-79.392457,43.645505
1678,2300,610 Gerrard Street East,3,1,900 ,-79.351522,43.665813
1679,5000,505 Richmond Street West,2,2,1100 ,-79.399502,43.647141
1680,5500,15 Highbourne Road,5,3,3020 ,-79.403472,43.696134
1681,1350,Pembroke Street,1,1,400 ,-79.372496,43.658433
1682,3000,30 Samuel Wood Way,2.5,2,1030 ,-79.54056,43.63469
1683,2850,28 Freeland Street,1.5,1,661 ,-79.373846,43.643907
1684,2200,2389 Saint Clair Avenue West,1,1,700 ,-79.480939,43.66931
1685,2400,30 Samuel Wood Way,1.5,1,562 ,-79.54056,43.63469
1686,2600,10 McNairn Avenue,2,1,950 ,-79.405616,43.735549
1687,2600,8 Tippett Road,2,1,622 ,-79.446646,43.732388
1688,2250,185 Millway Avenue,1,1.5,640 ,-79.527247,43.797578
1689,2600,2693 Lake Shore Boulevard West,2,1,740 ,-79.495779,43.602389
1690,1600,438 King Street West,1,1,800 ,-79.394578,43.64571
1691,2400,25 Neighbourhood Lane,1,1,550 ,-79.48936,43.63822
1692,1200,27 Fontainbleau Drive,0,1,185 ,-79.429298,43.793201
1693,4600,Wyper Square,5,3,2100 ,-79.245844,43.790704
1694,2680,98 Lillian Street,1.5,2,673 ,-79.394162,43.707177
1695,3000,3252 Weston Road,3,1,1500 ,-79.540081,43.740021
1696,7500,52 Stanley Terrace,2,2,1200 ,-79.410351,43.642739
1697,1725,24 Juliana Road,1,1,700 ,-79.552156,43.193124
1698,2400,50 Town Centre Court,1.5,1,699 ,-79.255307,43.773333
1699,2350,8 Hillcrest Avenue,0,0,600 ,-79.411754,43.768285
1700,2350,8 Hillcrest Avenue,1.5,1,600 ,-79.411754,43.768285
1701,2900,51 Times Avenue,2,2,1100 ,-79.391561,43.840348
1702,2450,7 Concorde Place,1,1,799 ,-79.327313,43.730564
1703,2100,465 Kleinburg Summit Way,2,1,,-79.621194,43.864755
1704,3500,150 Logan Avenue,2.5,2,889 ,-79.341762,43.658368
1705,2750,28 Freeland Street,1.5,1,696 ,-79.374155,43.643857
1706,6595,2 Roxborough Street East,2,2,1100 ,-79.389662,43.678232
1707,2700,705 King Street West,1,1,730 ,-79.404001,43.643502
1708,2850,224 Victor Avenue,1.5,1,750 ,-79.343992,43.6692
1709,2600,763 Bay Street,1,1,595 ,-79.385106,43.660264
1710,2750,1787 Saint Clair Avenue West,2,1,692 ,-79.462097,43.673514
1711,2500,85 East Liberty Street,1,1,620 ,-79.415567,43.638161
1712,2700,800 Lawrence Avenue West,2,2,799 ,-79.453521,43.714495
1713,7500,488 University Avenue,3,2,1140 ,-79.388916,43.655156
1714,3100,Rosemount Avenue,2,1,,-79.4358,43.677963
1715,2500,20 Gatineau Drive,1,1,563 ,-79.45644,43.81123
1716,1700,8 Mercer Street,1,1,1003 ,-79.389908,43.646006
1717,2250,88 Harbour Street,0,1,360 ,-79.379039,43.641927
1718,2700,188 Fairview Mall Drive,1.5,2,,-79.341335,43.780285
1719,2900,Indian Road Crescent,2,1,,-79.459923,43.660807
1720,2000,395 Shaw Street,1,1,875 ,-79.419151,43.652675
1721,2700,50 Western Battery Rd,1,1,900 ,-79.414163,43.639816
1722,2500,259 Ridgewood Road,1,1,500 ,-79.133007,43.790414
1723,6995,Halford Lane,3,2,1645 ,-79.487712,43.651312
1724,3700,42 Charles Street East,2,2,700 ,-79.3841,43.669381
1725,4900,11 Wellesley Street West,3,2,900 ,-79.385343,43.664567
1726,2300,364 Sorauren Avenue,2,1,750 ,-79.445402,43.65078
1727,3300,488 University Avenue,1.5,2,850 ,-79.388916,43.655156
1729,2200,35 Winter Gardens Trail,0.5,1.5,900 ,-79.13801,43.784171
1730,2600,59 Annie Craig Drive,1.5,1,,-79.478191,43.62499
1731,2450,155 Dalhousie Street,1,1,770 ,-79.376769,43.657663
1732,2375,170 Fort York Boulevard,1,1,515 ,-79.399742,43.63942
1733,3999,2 Boulton Drive,2,1,1200 ,-79.40321,43.676994
1734,3150,Varna Drive,2,2,699 ,-79.44102,43.721316
1735,2850,128 Micmac Crescent,2,1,,-79.34099,43.796095
1736,1400,1000 Portage Parkway,2,2,699 ,-79.527336,43.797749
1737,2600,40 Homewood Avenue,1,1,500 ,-79.375507,43.664177
1738,3100,30 Samuel Wood Way,2,2,700 ,-79.54056,43.63469
1739,2550,30 Samuel Wood Way,1,1.5,,-79.54056,43.63469
1740,2400,159 Dundas Street East,1,1,570 ,-79.374935,43.656854
1741,1550,27 Journal Avenue,1,1,,-79.547238,43.857852
1742,1000,175 Hidden Trail,3,1.5,125 ,-79.459808,43.784504
1743,2400,2916 Highway 7,1.5,2,641 ,-79.521382,43.796414
1744,5500,88 Scott Street,1.5,1,880 ,-79.376412,43.648389
1745,2200,2015 Davenport Road,2,1,650 ,-79.458159,43.669907
1746,2500,501 Yonge Street,1,1,,-79.383534,43.663141
1747,925,Canton Avenue,1,1,140 ,-79.496172,43.72533
1748,2995,1001 Bay Street,1.5,1.5,858 ,-79.387382,43.665576
1749,2400,10 Gatineau Drive,1,1,520 ,-79.45707,43.81117
1750,3400,64 Summerhill Gardens,1,1,1000 ,-79.385981,43.684209
1751,4500,88 Merryfield Drive,3,1.5,,-79.278478,43.753775
1752,3000,350 Wellington Street West,1,1,615 ,-79.392816,43.644629
1753,5600,161 Lisgar Street,2,2.5,1200 ,-79.424122,43.645141
1754,3450,10 York Street,1,1,580 ,-79.381225,43.641098
1755,2398,74 Constance Street,2,1.5,900 ,-79.453446,43.649391
1756,2800,2 Augusta Avenue,1,1,500 ,-79.399504,43.647427
1757,2700,135 Village Green Square,2,2,750 ,-79.280935,43.777585
1760,900,91 Brownridge Drive,4,5,2500 ,-79.459852,43.806066
1761,3200,20 Lombard Street,1.5,1,670 ,-79.376934,43.651676
1762,2280,2301 Danforth Avenue,1,1,510 ,-79.30762,43.686629
1763,3450,18 Lippincott Street,3,1,1500 ,-79.406063,43.655019
1764,3500,247 Dunforest Avenue,3,2,1500 ,-79.398807,43.778812
1765,3800,54 East Liberty Street,2,1,1100 ,-79.413374,43.639211
1766,2400,30 Samuel Wood Way,1.5,1,600 ,-79.54056,43.63469
1769,3900,51 Lower Simcoe Street,2,2,900 ,-79.383551,43.642095
1770,2450,88 Park Lawn Road,1,1,600 ,-79.485711,43.624066
1771,2600,18 Harrison Garden Boulevard,1,1,645 ,-79.409243,43.757459
1772,4050,33 Charles Street East,2.5,2,1033 ,-79.384522,43.668681
1773,3550,100 Western Battery Road,2,2,820 ,-79.415811,43.639519
1774,1200,75 Baldwin Street,1,1,,-79.395628,43.655397
1775,1900,305 Salem Avenue,1,1,1500 ,-79.434616,43.668362
1776,4500,220 Victoria Street,2.5,2,1100 ,-79.379201,43.654842
1777,1900,93 Fairholme Avenue,1,1,375 ,-79.437407,43.716545
1778,2100,16 Concord Place,1.5,1,769 ,-79.59691,43.2088
1781,1950,80 Saint Clair Avenue East,1,1,420 ,-79.390566,43.689124
1782,2300,105 The Queensway,1,1,525 ,-79.471414,43.635792
1783,3195,85 North Park Road,2,2,850 ,-79.455866,43.812
1784,6500,7 Wishford Drive,7,3,,-79.203802,43.807343
1785,2650,29 Singer Court,1.5,1,660 ,-79.36889,43.769216
1786,2450,395 Bloor Street East,1,1,,-79.37742,43.671975
1787,3400,320 Richmond Street East,2,2,800 ,-79.36879,43.653582
1788,1200,305 Salem Avenue,1,1,,-79.434643,43.668352
1789,2450,59 Annie Craig Drive,1,1,535 ,-79.478191,43.62499
1790,2450,85 Queens Wharf Road,0.5,0.5,540 ,-79.398553,43.638939
1791,1300,Clinton Place,1,1,,-79.417522,43.66312
1792,2300,115 McMahon Drive,1,1,575 ,-79.371061,43.766867
1793,2395,Albany Avenue,2,1,1300 ,-79.412434,43.670948
1794,2400,6 Jackes Avenue,1,1,540 ,-79.392417,43.685244
1797,3350,16 Marquette Avenue,2.5,2,1344 ,-79.434544,43.734014
1798,2390,25 Grenville Street,1,1,750 ,-79.384698,43.661758
1799,2450,320 Richmond Street East,1,2,700 ,-79.36879,43.653582
1800,3000,15 Iceboat Terrace,1.5,1,550 ,-79.396896,43.640556
1801,2489,56 Annie Craig Drive,1,1,,-79.479052,43.625448
1802,2250,1808 Saint Clair Avenue West,1,1,540 ,-79.462698,43.674575
1803,2300,1791 Saint Clair Avenue West,1,1,610 ,-79.461638,43.673698
1804,2400,1787 Saint Clair Avenue West,1.5,0.5,625 ,-79.462097,43.673514
1805,3300,146 Billingsley Crescent,3,3,,-79.246409,43.838106
1806,1689,425 Wellington Street West,3,2,1150 ,-79.3961,43.643465
1807,3400,77 Lombard Street,1,2,700 ,-79.373966,43.651914
1808,1700,390 Queens Quay West,2.5,1,,-79.390637,43.638458
1809,3500,26 Glen Everest Road,1,3,1200 ,-79.253638,43.700427
1810,1700,35 Elsie Lane,3.5,1,,-79.451369,43.660482
1811,4250,51 Bowmore Road,3,1,,-79.313522,43.675216
1812,2700,5 Saint Joseph Street,1,1,600 ,-79.385678,43.665759
1813,2000,Tasha Court,1,1,800 ,-79.597769,43.775784
1814,3500,173 Winter Gardens Trail,4,4,2000 ,-79.133598,43.783634
1815,7999,5 King Georges Drive,5.5,4.5,3500 ,-79.47823,43.694697
1816,2100,701 King Street West,1.5,1,500 ,-79.403795,43.643371
1817,2575,1 The Esplanade,1,1,600 ,-79.375992,43.645882
1818,2575,1 The Esplanade,1,1,600 ,-79.375682,43.645809
1819,1000,179 Orton Park Road,1,1,,-79.209668,43.774535
1820,5500,272 Atlas Avenue,4.5,3,2000 ,-79.434689,43.689791
1821,2850,21 Grand Magazine Street,1.5,1,,-79.401892,43.636455
1823,2700,197 Yonge Street,1,1,559 ,-79.379369,43.65336
1824,3200,352 Front Street West,2,2,850 ,-79.392451,43.643353
1825,2500,3460 Keele Street,2,1,950 ,-79.488526,43.751084
1826,3700,575 Dufferin Street,4,2,,-79.430759,43.648313
1827,2000,575 Dufferin Street,2,1,,-79.430759,43.648313
1828,3000,575 Dufferin Street,3,1,,-79.430759,43.648313
1829,6000,110 Edgewood Avenue,3.5,2.5,2200 ,-79.31514,43.673133
1830,2425,233 Beecroft Road,1,1,780 ,-79.416013,43.769526
1831,2300,1808 Saint Clair Avenue West,1.5,1,600 ,-79.462698,43.674575
1832,2650,2 Cardinal Place,2,2,900 ,-79.399053,43.725995
1833,3200,359 McRoberts Avenue,2,2,,-79.456929,43.684406
1834,2150,38 Honeycrisp Crescent,1,1,,-79.527848,43.788701
1835,2750,10 Deerlick Court,1.5,2,699 ,-79.33209,43.75943
1836,2300,251 Jarvis Street,1,1,550 ,-79.374108,43.657376
1838,2200,1808 Saint Clair Avenue West,0.5,0.5,512 ,-79.462698,43.674575
1839,3500,400 Dufferin Street,2,2,910 ,-79.429451,43.643875
1840,1550,208 Lisgar Street,1,1,700 ,-79.425232,43.646767
1841,2400,395 Bloor Street East,1,1,535 ,-79.37742,43.671975
1842,2300,8 Maison Parc Court,1.5,1,700 ,-79.469858,43.789729
1843,6500,195 Wright Avenue,3.5,2,,-79.447913,43.645431
1844,2800,1808 Saint Clair Avenue West,2,2,721 ,-79.462698,43.674575
1846,1500,18 Parkview Avenue,1,1,,-79.412847,43.771297
1847,2899,30 Tretti Way,2,2,699 ,-79.447668,43.732733
1848,3400,70 Annie Craig Drive,2.5,2,820 ,-79.47896,43.62474
1849,2000,111 Carlton Street,1,1,315 ,-79.376958,43.662129
1850,2550,5168 Yonge Street,1.5,1,600 ,-79.41353,43.76988
1851,1200,Arran Crescent,1,1,,-79.613682,43.781972
1852,2000,38 Glenvalley Drive,1,0.5,500 ,-79.49427,43.68675
1853,3350,2816 Bloor Street West,3,1.5,1100 ,-79.501724,43.6497
1854,3500,52 Holmes Avenue,2,2,800 ,-79.411825,43.778612
1855,2149,50 Ordnance Street,0,1,499 ,-79.409724,43.639701
1856,3000,19 Western Battery Road,2.5,2,700 ,-79.411333,43.639578
1857,3200,28 Freeland Street,2,1,759 ,-79.374133,43.643831
1859,3600,1 Glen Park Avenue,2.5,2,1000 ,-79.428591,43.712889
1860,3050,39 Roehampton Avenue,2,2,687 ,-79.397135,43.708128
1861,2500,95 Major Buttons Drive,3,1,1800 ,-79.243016,43.871167
1862,3200,30 Tretti Way,2,2,839 ,-79.447668,43.732733
1863,2200,127 Summerhill Avenue,1,1,,-79.386886,43.683563
1864,1600,181 Bedford Road,1,1,,-79.399656,43.674808
1865,2500,67 Diana Drive,2,1,1000 ,-79.490577,43.740328
1866,2350,320 Richmond Street East,1.5,0,,-79.36879,43.653582
1867,2100,1787 Saint Clair Avenue West,1.5,1,570 ,-79.461604,43.673603
1868,2600,15 Northtown Way,1,1,599 ,-79.413409,43.774815
1869,3000,27 Saigen Lane,5,3,,-79.21491,43.86916
1870,3500,7250 Yonge Street,2.5,2,1100 ,-79.422987,43.804663
1871,2525,555 Yonge Street,1,1,640 ,-79.384089,43.664717
1872,3000,251 Jarvis Street,2,2,799 ,-79.374108,43.657376
1873,3500,48 Greylawn Crescent,3.5,3,2000 ,-79.311588,43.750872
1874,3000,144 Harrison Street,3,1,1100 ,-79.42416,43.650546
1875,2550,38 Honeycrisp Crescent,2,2,689 ,-79.527848,43.788701
1876,2500,38 Honeycrisp Crescent,2,2,,-79.527848,43.788701
1877,2500,28 Olive Avenue,1.5,1,650 ,-79.413712,43.779321
1878,2400,1787 Saint Clair Avenue West,0.5,0.5,571 ,-79.461604,43.673603
1879,2350,100 Eagle Rock Way,1,1,650 ,-79.50461,43.86049
1880,3500,101 Peter Street,2,2,800 ,-79.392703,43.647518
1881,2795,7440 Bathurst Street,2,2,1100 ,-79.449712,43.80425
1882,4192,33 Landwood Avenue,4,4.5,2200 ,-79.479879,43.836976
1883,3600,3 Gloucester Street,2,2,700 ,-79.384484,43.666445
1884,2500,105 The Queensway,1.5,1,650 ,-79.471414,43.635792
1885,1699,50 Gerrard Street East,3,1,350 ,-79.379047,43.659894
1886,2495,160 Canon Jackson Drive,1.5,1,662 ,-79.475178,43.697596
1887,1800,17 Gaiety Drive,1,1,500 ,-79.235534,43.755139
1889,3000,5 Mabelle Avenue,2,2,800 ,-79.525512,43.646664
1890,2000,224 Saint George Street,0,1,400 ,-79.401941,43.671427
1891,2600,101 Peter Street,1,1,650 ,-79.392703,43.647518
1892,4500,1926 Lake Shore Boulevard West,3,3,,-79.467327,43.635799
1893,3700,172 Saint Clair Avenue East,2.5,1,1400 ,-79.386115,43.689997
1894,2800,460 Adelaide Street East,2,2,730 ,-79.366732,43.652926
1895,2700,39 Homewood Avenue,2,1,450 ,-79.375171,43.664448
1896,3100,39 Homewood Avenue,2,1,600 ,-79.375171,43.664448
1897,3500,15 Viking Lane,2,2,,-79.535311,43.639367
1898,3600,901 Queen Street West,1.5,0.5,850 ,-79.412035,43.645465
1899,3800,832 Bay Street,2,2,816 ,-79.386541,43.661953
1900,3500,119 Saffron Street,3,3,2000 ,-79.251612,43.904381
1901,3395,74 Cleanside Road,4,3,1700 ,-79.279884,43.717973
1902,3600,5 Eaton Park Lane,4,4,1845 ,-79.310597,43.793358
1903,3100,25 Viking Lane,2.5,2,1000 ,-79.53576,43.638507
1905,3000,830 Lawrence Avenue West,2,2,799 ,-79.454269,43.715009
1907,3200,1787 Saint Clair Avenue West,2,1,737 ,-79.461604,43.673603
1908,90,187 Downsview Park Boulevard,0.5,0.5,800 ,-79.479541,43.735947
1909,2500,4208 Dundas Street West,1,1,599 ,-79.511951,43.66131
1910,2000,King Street,2,1,1020 ,-79.478672,43.166458
1911,2300,582 Lansdowne Avenue,0 - 1,0 - 1,750 ,-79.443785,43.660506
1912,2500,23 Canzone Drive,4,1,10 ,-79.255577,43.749054
1913,1725,68 Shuter Street,1,1,915 ,-79.375748,43.655139
1914,950,37 Valley Woods Road,3,1.5,,-79.331138,43.754897
1915,2600,501 Yonge Street,1.5,1,562 ,-79.383638,43.663194
1916,2700,98 Lillian Street,1.5,1,635 ,-79.394162,43.707177
1917,6500,43 Hanna Avenue,3,3,2249 ,-79.419502,43.638904
1918,2700,357 King Street West,1.5,0,583 ,-79.392527,43.645796
1919,3350,591 College Street,2,1,1200 ,-79.413518,43.655151
1920,4200,955 Bay Street,2.5,2,844 ,-79.38699,43.664808
1921,2800,219 Dundas Street East,2,0,620 ,-79.37304,43.657522
1922,2600,1140 Davenport Road,2,1,600 ,-79.431033,43.674906
1923,1500,Ivy Glen Drive,1,1,2000 ,-79.49051,43.853391
1924,1950,180 Sherbourne Street,0,1,,-79.370373,43.656334
1925,2550,170 Fort York Boulevard,1,1,500 ,-79.399742,43.63942
1926,7200,28 Freeland Street,3,3,1900 ,-79.374133,43.643831
1927,4999,411 Kerman Avenue,3,4.5,3700 ,-79.572833,43.205428
1928,5500,33 Edwin Avenue,2,2.5,1400 ,-79.45416,43.662912
1929,3800,45 Gloucester Grove,3.5,1.5,,-79.435957,43.696852
1930,2300,276 Glenforest Road,2,1,1150 ,-79.394605,43.732295
1931,1795,149 Kitchener Avenue,1,1,700 ,-79.461526,43.68855
1932,2900,10 Navy Wharf Court,1,1,768 ,-79.391935,43.640451
1933,2388,3 Sir Pellias Terrace,3,2,1900 ,-79.239162,43.885143
1934,2500,2910 Highway 7,1.5,1,700 ,-79.521121,43.795689
1935,2390,159 Dundas Street East,1,1,575 ,-79.374935,43.656854
1936,2550,170 Fort York Boulevard,0.5,0.5,500 ,-79.399742,43.63942
1937,2875,17 Farmstead Road,2,1,1050 ,-79.361594,43.754507
1938,4250,30 Beechwood Avenue,4,2,1500 ,-79.494222,43.680453
1941,4400,1000 Portage Parkway,2,2,600 ,-79.52652,43.79802
1942,2300,150 Lansdowne Avenue,1.5,1,800 ,-79.438816,43.645353
1943,2150,28 Reidmount Avenue,2,1,,-79.286064,43.786012
1944,3150,28 Reidmount Avenue,2,1,,-79.286064,43.786012
1945,3250,155 Dalhousie Street,1.5,1,1000 ,-79.376769,43.657663
1946,3145,1331 Queen Street East,1,1,800 ,-79.326591,43.663922
